frontend_question_id,question__title,question__title_slug,difficulty,paid_only
1276,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,2,False
1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,1,False
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,3,False
1268,Search Suggestions System,search-suggestions-system,2,False
1267,Count Servers that Communicate,count-servers-that-communicate,2,False
1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,1,False
2304,Minimum Path Cost in a Grid,minimum-path-cost-in-a-grid,2,False
2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,3,False
2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,1,False
1426,Counting Elements,counting-elements,1,True
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,3,False
1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,2,False
1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,2,False
1260,Shift 2D Grid,shift-2d-grid,1,False
2189,Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,2,True
1618,Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,2,True
2198,Number of Single Divisor Triplets,number-of-single-divisor-triplets,2,True
2303,Calculate Amount Paid in Taxes,calculate-amount-paid-in-taxes,1,False
1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,3,False
1254,Number of Closed Islands,number-of-closed-islands,2,False
1253,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,2,False
1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,1,False
2312,Selling Pieces of Wood,selling-pieces-of-wood,3,False
2217,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,2,False
1428,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,2,True
1250,Check If It Is a Good Array,check-if-it-is-a-good-array,3,False
1249,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,2,False
1248,Count Number of Nice Subarrays,count-number-of-nice-subarrays,2,False
1247,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,2,False
1691,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,3,False
1429,First Unique Number,first-unique-number,2,True
1726,Tuple with Same Product,tuple-with-same-product,2,False
2309,Greatest English Letter in Upper and Lower Case,greatest-english-letter-in-upper-and-lower-case,1,False
1227,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,2,False
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,3,False
1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,2,False
1238,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,2,False
1237,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,2,False
2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,3,False
2216,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,2,False
2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,2,False
2273,Find Resultant Array After Removing Anagrams,find-resultant-array-after-removing-anagrams,1,False
1235,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,3,False
1234,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,2,False
1233,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,2,False
1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,1,False
2321,Maximum Score Of Spliced Array,maximum-score-of-spliced-array,3,False
2204,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,3,True
2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,2,False
1427,Perform String Shifts,perform-string-shifts,1,True
1224,Maximum Equal Frequency,maximum-equal-frequency,3,False
1223,Dice Roll Simulation,dice-roll-simulation,3,False
1222,Queens That Can Attack the King,queens-that-can-attack-the-king,2,False
1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,1,False
1206,Design Skiplist,design-skiplist,3,False
1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,3,False
2226,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,2,False
2310,Sum of Numbers With Units Digit K,sum-of-numbers-with-units-digit-k,2,False
2191,Sort the Jumbled Numbers,sort-the-jumbled-numbers,2,False
1220,Count Vowels Permutation,count-vowels-permutation,3,False
1219,Path with Maximum Gold,path-with-maximum-gold,2,False
1218,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,2,False
1217,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,1,False
1862,Sum of Floored Pairs,sum-of-floored-pairs,3,False
1514,Path with Maximum Probability,path-with-maximum-probability,2,False
1706,Where Will the Ball Fall,where-will-the-ball-fall,2,False
1210,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,3,False
1208,Get Equal Substrings Within Budget,get-equal-substrings-within-budget,2,False
1209,Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,2,False
1207,Unique Number of Occurrences,unique-number-of-occurrences,1,False
1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,3,False
2201,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,2,False
1895,Largest Magic Square,largest-magic-square,2,False
2079,Watering Plants,watering-plants,2,False
1203,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,3,False
1202,Smallest String With Swaps,smallest-string-with-swaps,2,False
1201,Ugly Number III,ugly-number-iii,2,False
1200,Minimum Absolute Difference,minimum-absolute-difference,1,False
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,3,False
1405,Longest Happy String,longest-happy-string,2,False
2139,Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,2,False
1957,Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,1,False
1192,Critical Connections in a Network,critical-connections-in-a-network,3,False
1191,K-Concatenation Maximum Sum,k-concatenation-maximum-sum,2,False
1190,Reverse Substrings Between Each Pair of Parentheses,reverse-substrings-between-each-pair-of-parentheses,2,False
1189,Maximum Number of Balloons,maximum-number-of-balloons,1,False
1483,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,3,False
1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,2,False
2080,Range Frequency Queries,range-frequency-queries,2,False
1550,Three Consecutive Odds,three-consecutive-odds,1,False
1187,Make Array Strictly Increasing,make-array-strictly-increasing,3,False
1185,Day of the Week,day-of-the-week,1,False
1186,Maximum Subarray Sum with One Deletion,maximum-subarray-sum-with-one-deletion,2,False
1184,Distance Between Bus Stops,distance-between-bus-stops,1,False
1425,Constrained Subsequence Sum,constrained-subsequence-sum,3,False
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,2,False
1390,Four Divisors,four-divisors,2,False
1507,Reformat Date,reformat-date,1,False
1178,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,3,False
1177,Can Make Palindrome from Substring,can-make-palindrome-from-substring,2,False
1176,Diet Plan Performance,diet-plan-performance,1,True
1175,Prime Arrangements,prime-arrangements,1,False
1363,Largest Multiple of Three,largest-multiple-of-three,3,False
1362,Closest Divisors,closest-divisors,2,False
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,2,False
1360,Number of Days Between Two Dates,number-of-days-between-two-dates,1,False
1170,Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,2,False
1169,Invalid Transactions,invalid-transactions,2,False
1236,Web Crawler,web-crawler,2,True
1172,Dinner Plate Stacks,dinner-plate-stacks,3,False
1171,Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,2,False
1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,1,False
1155,Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,2,False
1157,Online Majority Element In Subarray,online-majority-element-in-subarray,3,False
1156,Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,2,False
1154,Day of the Year,day-of-the-year,1,False
1632,Rank Transform of a Matrix,rank-transform-of-a-matrix,3,False
1331,Rank Transform of an Array,rank-transform-of-an-array,1,False
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,3,False
1302,Deepest Leaves Sum,deepest-leaves-sum,2,False
1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,2,False
1328,Break a Palindrome,break-a-palindrome,2,False
1147,Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,3,False
1143,Longest Common Subsequence,longest-common-subsequence,2,False
1146,Snapshot Array,snapshot-array,2,False
1145,Binary Tree Coloring Game,binary-tree-coloring-game,2,False
1144,Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,2,False
1316,Distinct Echo Substrings,distinct-echo-substrings,3,False
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,2,False
1314,Matrix Block Sum,matrix-block-sum,2,False
1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,1,False
1140,Stone Game II,stone-game-ii,2,False
1139,Largest 1-Bordered Square,largest-1-bordered-square,2,False
1138,Alphabet Board Path,alphabet-board-path,2,False
1137,N-th Tribonacci Number,n-th-tribonacci-number,1,False
1301,Number of Paths with Max Score,number-of-paths-with-max-score,3,False
1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,3,True
1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,2,False
1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,1,False
1131,Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,2,False
1129,Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,2,False
1130,Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,2,False
1128,Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,1,False
1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,3,False
1627,Graph Connectivity With Threshold,graph-connectivity-with-threshold,3,False
1288,Remove Covered Intervals,remove-covered-intervals,2,False
1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,1,False
1125,Smallest Sufficient Team,smallest-sufficient-team,3,False
1124,Longest Well-Performing Interval,longest-well-performing-interval,2,False
1123,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,2,False
1122,Relative Sort Array,relative-sort-array,1,False
1259,Handshakes That Don't Cross,handshakes-that-dont-cross,3,True
1291,Sequential Digits,sequential-digits,2,False
1286,Iterator for Combination,iterator-for-combination,2,False
1619,Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,1,False
1111,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,2,False
1110,Delete Nodes And Return Forest,delete-nodes-and-return-forest,2,False
1109,Corporate Flight Bookings,corporate-flight-bookings,2,False
1108,Defanging an IP Address,defanging-an-ip-address,1,False
1246,Palindrome Removal,palindrome-removal,3,True
1273,Delete Tree Nodes,delete-tree-nodes,2,True
1272,Remove Interval,remove-interval,2,True
1271,Hexspeak,hexspeak,1,True
1106,Parsing A Boolean Expression,parsing-a-boolean-expression,3,False
1105,Filling Bookcase Shelves,filling-bookcase-shelves,2,False
1103,Distribute Candies to People,distribute-candies-to-people,1,False
1104,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,2,False
1231,Divide Chocolate,divide-chocolate,3,True
1258,Synonymous Sentences,synonymous-sentences,2,True
1257,Smallest Common Region,smallest-common-region,2,True
1256,Encode Number,encode-number,2,True
1096,Brace Expansion II,brace-expansion-ii,3,False
1095,Find in Mountain Array,find-in-mountain-array,3,False
1094,Car Pooling,car-pooling,2,False
1093,Statistics from a Large Sample,statistics-from-a-large-sample,2,False
1216,Valid Palindrome III,valid-palindrome-iii,3,True
1245,Tree Diameter,tree-diameter,2,True
1244,Design A Leaderboard,design-a-leaderboard,2,True
1243,Array Transformation,array-transformation,1,True
1091,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,2,False
1092,Shortest Common Supersequence ,shortest-common-supersequence,3,False
1090,Largest Values From Labels,largest-values-from-labels,2,False
1089,Duplicate Zeros,duplicate-zeros,1,False
1199,Minimum Time to Build Blocks,minimum-time-to-build-blocks,3,True
1230,Toss Strange Coins,toss-strange-coins,2,True
1229,Meeting Scheduler,meeting-scheduler,2,True
1228,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,1,True
1079,Letter Tile Possibilities,letter-tile-possibilities,2,False
1081,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,2,False
1080,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,2,False
1078,Occurrences After Bigram,occurrences-after-bigram,1,False
1183,Maximum Number of Ones,maximum-number-of-ones,3,True
1215,Stepping Numbers,stepping-numbers,2,True
1214,Two Sum BSTs,two-sum-bsts,2,True
1213,Intersection of Three Sorted Arrays,intersection-of-three-sorted-arrays,1,True
